Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score
1,4,0.7671981967031809,-0.9765809445259973,3,0,0.16557861731748127,False,0.3212502385248622,-0.19125362770131582,1,0.39157593209658037,1.0546135640994645,0.19515087340120266
1,3,0.6718247631039266,-0.7919581558938412,0,1,-0.6776295327706156,False,-1.3560144855092926,-0.19125362770131582,0,-1.5236662286987035,-0.13158678196015788,0.06732297211500038
2,2,-0.03047052067239924,-0.8710822081647651,2,1,-1.5208376828587122,False,1.6978731724019516,-0.810876265537003,1,-0.5660451483010616,0.48995691624159865,-1.6965461779500948
1,2,-1.1055892267003553,-0.2578708030651039,0,1,-0.6776295327706156,False,0.18477468904566807,-0.810876265537003,1,0.8703864722954013,-0.9975341038615871,-0.8220162679310772
1,1,0.5916243757590994,-1.0375724014848344,3,1,-1.5208376828587122,True,1.6543592290897449,1.0479916479700584,0,0.8703864722954013,0.5847686668147477,-0.01997413120240528
3,1,0.955777485865343,-0.42106416087388476,2,2,-0.6776295327706156,False,-1.2927214770551736,0.4283690101343713,0,0.8703864722954013,0.8186376515618485,1.8327509990250501
3,3,0.8192200695755014,0.2729197142523448,4,2,1.008786767405578,False,-1.7219271906346687,1.6676142858057454,0,-0.5660451483010616,0.7259328287792137,0.6519017889726326
2,0,-1.4827478050246785,0.5069950355538284,0,1,-1.5208376828587122,True,-1.0019692194690641,-0.19125362770131582,0,-0.08723460810224061,-1.185050677217371,-0.7923976078769575
0,1,-0.23205527805264095,1.233947265792943,1,0,0.16557861731748127,True,0.8295722126720059,-0.810876265537003,1,2.3068180928918642,0.9534810301547719,1.8327509990250501
1,0,0.8907501447749419,1.983977344611077,3,2,0.16557861731748127,False,0.3865211534931725,2.2872369236414327,0,1.8280075526930433,0.4688876383364539,-0.22340755946886123
4,0,-1.1250974290274753,1.885072279272422,4,0,0.16557861731748127,True,0.5843118049122945,1.6676142858057454,1,-0.08723460810224061,-1.5727253906720249,-1.5461145624120642
4,1,1.044648185355557,0.49215927575303015,3,1,-0.6776295327706156,False,-1.4469981851620888,-0.19125362770131582,1,-1.5236662286987035,1.0293304306132913,-0.3668242292046006
4,3,-0.8042958796481665,1.7630893653547477,1,1,-0.6776295327706156,True,-0.13169035322492714,2.2872369236414327,1,-0.5660451483010616,-0.1695114821894171,1.0743574139550816
3,0,-1.8880848978215095,-0.1161068760796983,4,1,-1.5208376828587122,True,-0.283989154817651,-0.19125362770131582,0,-0.08723460810224061,-2.485025123964772,-0.9669918145117699
4,3,0.019383774163574816,-0.08478693872245763,3,0,0.16557861731748127,False,0.9996721728924511,-0.810876265537003,1,-0.08723460810224061,0.07699906930077074,1.8327509990250501
3,3,-1.3635310130256115,0.13774945828951632,2,1,-0.6776295327706156,False,1.3418499998475324,1.0479916479700584,2,1.3491970124942223,-0.5908970402923027,-0.1719646235853899
0,3,1.2028813820088649,-0.7128341036229172,0,0,0.16557861731748127,False,-0.3017903134453723,0.4283690101343713,1,-1.0448556884998825,0.6837942729689251,1.5817718269875067
1,3,0.06923806899954792,2.4405890629245346,3,1,0.16557861731748127,True,-2.040370139419455,0.4283690101343713,0,0.39157593209658037,-0.1716184099799313,-2.567958334279205
4,2,0.4463966473238721,-1.1298837958009125,1,2,1.8519949174936747,True,-0.5549623472618485,-1.43049890337269,0,-1.5236662286987035,-0.0936620817308977,-0.5390801205719835
4,1,0.6848302313220073,0.33720800672247064,3,0,1.008786767405578,False,-0.13960197928169218,0.4283690101343713,1,0.39157593209658037,0.8670969907436806,0.5747373851474256
0,2,0.9471071737199562,0.16906939564675716,4,2,0.16557861731748127,False,0.5981571505116331,1.0479916479700584,1,0.39157593209658037,1.1936707982734163,1.002649079087212
1,3,1.0988376362642238,0.7163440905206482,3,0,1.008786767405578,False,-1.1206436103205373,1.6676142858057454,2,1.3491970124942223,-0.06416509266369617,-0.1665085546280525
3,3,0.7433548383033671,-0.9666904379921317,3,2,1.8519949174936747,True,-1.0217482846109764,-1.43049890337269,1,-0.5660451483010616,0.26240871486604045,-2.121340118199974
1,0,1.4369798099343072,0.21522509280479607,4,2,-1.5208376828587122,False,1.751276648285115,-1.43049890337269,0,0.8703864722954013,1.1747084481587866,0.7586848528519604
0,1,0.8495661620843555,-0.8727306259204094,0,1,-0.6776295327706156,False,-1.375793550651205,0.4283690101343713,1,1.8280075526930433,0.48152920507954095,0.018218351498959628
1,2,-1.484915383061025,0.44765199635063546,3,1,0.16557861731748127,False,0.24608979098559602,-0.810876265537003,2,-0.08723460810224061,-1.7328519027511213,-0.3839718744990911
1,0,-1.3873743714254243,-0.6501942289084356,3,1,-1.5208376828587122,False,-1.745662068804963,-0.810876265537003,1,0.39157593209658037,-2.034142576794685,1.2926001722485974
2,3,1.40229856135276,-0.8776758791873421,4,2,-0.6776295327706156,True,1.0214291445485544,-1.43049890337269,2,0.39157593209658037,1.334834960237883,0.9395145668665885
2,1,-2.2218919154188987,-1.0177913884171035,0,1,0.16557861731748127,False,-0.7151727749113372,-1.43049890337269,0,0.8703864722954013,-2.651472419415411,-1.4533613901373195
0,3,-0.2233849659072542,-0.7326151166906482,2,0,0.16557861731748127,True,1.7670999003986445,-0.810876265537003,2,0.8703864722954013,0.3129749818383867,0.5622663703877964
4,4,-2.1655348864738846,-1.1298837958009125,3,0,0.16557861731748127,True,-1.5636946694993707,-0.19125362770131582,2,0.39157593209658037,-2.520842896403517,0.29491899147823863
4,2,1.129183728773078,1.2372441013042315,1,0,1.008786767405578,False,-1.5241365392155466,1.0479916479700584,1,1.3491970124942223,1.334834960237883,1.8327509990250501
2,4,-1.5260993657516124,0.6009548476255507,0,1,-1.5208376828587122,False,0.435968816347953,0.4283690101343713,0,-1.0448556884998825,-1.456844362193732,0.1335752380255327
0,4,0.11042205169013522,1.9444153184756148,3,0,1.8519949174936747,True,-2.022568980791734,-0.19125362770131582,1,-1.5236662286987035,0.4794222772890258,1.8062500926608371
1,3,0.5439376589594728,-0.6254679625737718,3,2,-0.6776295327706156,False,0.13532702619088757,-1.43049890337269,0,-0.5660451483010616,0.5910894501862902,0.5505747940506432
2,2,1.1053403703732643,0.17071781340240136,4,1,-0.6776295327706156,True,0.9581361360944354,-0.19125362770131582,0,-0.5660451483010616,1.109393686652839,1.586448457522368
4,0,-1.989961065529803,2.4092691255672936,3,2,-0.6776295327706156,True,-0.8081343810783246,2.2872369236414327,2,1.3491970124942223,-1.928796187268963,-2.0698971823165024
0,4,1.341606376335053,0.10972635644356392,2,0,1.008786767405578,True,-1.5973190802406216,1.6676142858057454,1,-0.5660451483010616,0.6606180672732671,-0.3099252243637908
1,1,0.7216790579399007,0.6767820643851864,0,2,-1.5208376828587122,True,-0.9228529589014154,1.0479916479700584,2,0.8703864722954013,1.0419719973563784,-1.9670113105495592
1,1,-0.6113814344133116,-0.5265628972351167,3,0,1.8519949174936747,False,-1.106798264721199,0.4283690101343713,2,-0.08723460810224061,-0.4265566726321769,1.1733460936096414
1,1,0.019383774163574816,0.37017636183535557,2,0,1.008786767405578,True,0.8335280257003883,-0.19125362770131582,1,0.39157593209658037,0.34247197090558823,-0.08077032815559912
2,4,0.6002946879044861,-0.5892027719495984,0,2,1.008786767405578,False,1.351739532418488,0.4283690101343713,1,1.3491970124942223,1.334834960237883,-1.2304420013089425
0,3,0.21013064136208237,0.7773355474794856,0,1,-0.6776295327706156,True,1.1677942265987045,1.0479916479700584,2,1.8280075526930433,0.4667807105459397,-1.3582699025951448
4,2,-0.017465052454319598,1.0213013753148348,1,0,1.8519949174936747,False,-2.018613167763352,-0.810876265537003,0,0.8703864722954013,-0.2369331714858788,1.026032231761518
0,4,-0.6157165904860045,1.0394339706269213,1,2,1.008786767405578,True,-1.126577329863111,1.6676142858057454,2,1.8280075526930433,-0.20322232683764796,-0.010620870132683917
4,0,1.6450673014235893,-0.9370189183905353,4,1,0.16557861731748127,False,0.6535385329089872,-0.19125362770131582,1,-1.0448556884998825,1.334834960237883,0.5271916413763381
4,0,0.4073802426696312,-0.8414106885631687,1,0,1.008786767405578,True,-0.4896914322935381,-0.810876265537003,2,0.8703864722954013,0.2539810037039827,-1.0005076666782742
3,2,-0.3686126943424825,-0.32380751329087404,4,1,0.16557861731748127,True,-0.2622321831615477,-0.19125362770131582,1,-1.5236662286987035,-0.17372533777044644,-1.0636421788988981
4,1,0.22530368761650943,-1.0688923388420752,1,0,1.008786767405578,False,0.010718915796840518,0.4283690101343713,2,0.8703864722954013,0.8228515071428778,0.08525005583196807
4,2,-1.2291411747721164,0.06521907704116922,4,1,-0.6776295327706156,True,0.936379164438332,-0.19125362770131582,2,-0.08723460810224061,-0.8626907252686637,-1.2538251539832481
1,2,-0.3729478504151754,-0.8463559418301015,3,2,0.16557861731748127,False,-0.6380344208578796,-1.43049890337269,1,-1.5236662286987035,-0.6562118017982493,-0.39956064294862814
4,1,-1.4025474176798514,-0.44249359169726005,1,0,1.008786767405578,True,-1.2195389360300983,1.0479916479700584,1,0.8703864722954013,-0.4686952284424654,1.567741935382923
1,0,-0.6503978390675514,-0.1705046620159586,3,2,1.008786767405578,False,0.07994564379353351,0.4283690101343713,0,-0.08723460810224061,-0.6246078849405335,0.3245376515323594
2,3,-0.3816181625605622,-0.14248156017000635,4,1,-0.6776295327706156,False,0.36080836880868683,0.4283690101343713,1,-0.08723460810224061,0.22869787021780957,0.8327315029872607
1,2,-1.504423585388146,1.7911124672006995,3,2,1.008786767405578,True,1.4585464841848144,1.0479916479700584,1,1.3491970124942223,-1.1639813993122263,0.45314499124103785
4,3,0.6956681215037405,1.5553887281435719,1,0,1.008786767405578,False,-1.2432738142003932,-0.19125362770131582,2,-0.08723460810224061,1.334834960237883,0.16007614438974563
2,2,-0.9885400127376347,-0.8265749287623705,3,2,1.8519949174936747,False,-0.1613589509377955,0.4283690101343713,0,1.3491970124942223,-0.4244497448416627,-0.11662449558953451
2,3,-1.7623653717134011,-0.6996467615777632,3,1,-1.5208376828587122,False,1.6108452857775382,-0.19125362770131582,0,-1.5236662286987035,-1.5600838239289387,0.8553352172390886
1,0,-0.6005435442315774,-0.6914046727995419,1,2,1.008786767405578,False,-1.2907435705409824,0.4283690101343713,1,1.3491970124942223,-0.3633488389167445,-0.5881847411880242
4,2,-2.1178481696742577,-0.8776758791873421,4,0,1.8519949174936747,False,-0.44419958246714,0.4283690101343713,1,1.3491970124942223,-1.951972392964622,1.7306445656805836
4,1,-0.10633575194453355,0.5251276308659151,0,1,-1.5208376828587122,True,-2.040370139419455,-0.19125362770131582,0,-1.0448556884998825,-0.34227956101159973,0.5178383803066157
4,4,-1.4263907760796652,-0.2380897899973729,4,1,0.16557861731748127,True,1.1420814419142187,-1.43049890337269,1,-0.5660451483010616,-1.0818112154821633,-0.3426616381078183
4,3,1.2072165380815587,-0.9370189183905353,1,1,-0.6776295327706156,False,1.1776837591696607,-0.810876265537003,1,-0.5660451483010616,1.202098509435474,1.5919045264797054
3,1,0.7563603065214477,-0.9567999314582663,2,1,-0.6776295327706156,True,0.5922234309690596,-0.19125362770131582,1,0.39157593209658037,0.5489508943760018,-0.264717795860134
2,2,-0.6915818217581388,-1.0524081612856329,2,1,0.16557861731748127,True,-0.4521112085239051,-0.810876265537003,2,-1.5236662286987035,-0.500299145300182,0.5365449024460607
